ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
27204,0,0,0,0,0,0,0,0
27205,0,0,0,0,0,0,0,0
27206,0,0,0,0,0,0,0,0
27207,0,0,0,0,0,0,0,0
27208,0,0,0,0,0,0,0,0
27209,0,0,0,0,0,0,0,0
27210,0,0,0,0,0,0,0,0
27211,0,0,0,0,0,0,0,0
27212,0,0,0,0,0,0,0,0
27213,0,0,0,0,0,0,0,0
27214,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27215,0,0,0,0,0,0,0,0
27216,0,0,0,0,0,0,0,0
27217,0,0,0,0,0,0,0,0
27218,0,0,0,0,0,0,0,0
27219,0,0,0,0,0,0,0,0
27220,0,0,0,0,0,0,0,0
27221,0,0,0,0,0,0,0,0
27222,0,0,0,0,0,0,0,0
27223,0,0,0,0,0,0,0,0
27224,0,0,0,0,0,0,0,0
27225,0,0,0,0,0,0,0,0
27226,0,0,0,0,0,0,0,0
27227,0,0,0,0,0,0,0,0
27228,0,0,0,0,0,0,0,0
27229,0,0,0,0,0,0,0,0
27230,0,0,0,0,0,0,0,0
27231,0,0,0,0,0,0,0,0
27232,0,0,0,0,0,0,0,0
27233,0,0,0,0,0,0,0,0
27234,0,0,0,0,0,0,0,0
27235,0,0,0,0,0,0,0,0
27236,0,0,0,0,0,0,0,0
27237,0,0,0,0,0,0,0,0
27238,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27239,0,0,0,0,0,0,0,0
27240,0,0,0,0,0,0,0,0
27241,0,0,0,0,0,0,0,0
27242,0,0,0,0,0,0,0,0
27243,0,0,0,0,0,0,0,0
27244,0,0,0,0,0,0,0,0
27245,0,0,0,0,0,0,0,0
27246,0,0,0,0,0,0,0,0
27247,0,0,0,0,0,0,0,0
27248,0,0,0,0,0,0,0,0
27249,0,0,0,0,0,0,0,0
27250,0,0,0,0,0,0,0,0
27251,0,0,0,0,0,0,0,0
27252,0,0,0,0,0,0,0,0
27253,0,0,0,0,0,0,0,0
27254,0,0,0,0,0,0,0,0
27255,0,0,0,0,0,0,0,0
27256,0,0,0,0,0,0,0,0
27257,0,0,0,0,0,0,0,0
27258,0,0,0,0,0,0,0,0
27259,0,0,0,0,0,0,0,0
27260,0,0,0,0,0,0,0,0
27261,0,0,0,0,0,0,0,0
27262,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27263,0,0,0,0,0,0,0,0
27264,0,0,0,0,0,0,0,0
27265,0,0,0,0,0,0,0,0
27266,0,0,0,0,0,0,0,0
27267,0,0,0,0,0,0,0,0
27268,0,0,0,0,0,0,0,0
27269,0,0,0,0,0,0,0,0
27270,0,0,0,0,0,0,0,0
27271,0,0,0,0,0,0,0,0
27272,0,0,0,0,0,0,0,0
27273,0,0,0,0,0,0,0,0
27274,0,0,0,0,0,0,0,0
27275,0,0,0,0,0,0,0,0
27276,0,0,0,0,0,0,0,0
27277,0,0,0,0,0,0,0,0
27278,0,0,0,0,0,0,0,0
27279,0,0,0,0,0,0,0,0
27280,0,0,0,0,0,0,0,0
27281,0,0,0,0,0,0,0,0
27282,0,0,0,0,0,0,0,0
27283,0,0,0,0,0,0,0,0
27284,0,0,0,0,0,0,0,0
27285,0,0,0,0,0,0,0,0
27286,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27287,0,0,0,0,0,0,0,0
27288,0,0,0,0,0,0,0,0
27289,0,0,0,0,0,0,0,0
27290,0,0,0,0,0,0,0,0
27291,0,0,0,0,0,0,0,0
27292,0,0,0,0,0,0,0,0
27293,0,0,0,0,0,0,0,0
27294,0,0,0,0,0,0,0,0
27295,0,0,0,0,0,0,0,0
27296,0,0,0,0,0,0,0,0
27297,0,0,0,0,0,0,0,0
27298,0,0,0,0,0,0,0,0
27299,0,0,0,0,0,0,0,0
27300,0,0,0,0,0,0,0,0
27301,0,0,0,0,0,0,0,0
27302,0,0,0,0,0,0,0,0
27303,0,0,0,0,0,0,0,0
27304,0,0,0,0,0,0,0,0
27305,0,0,0,0,0,0,0,0
27306,0,0,0,0,0,0,0,0
27307,0,0,0,0,0,0,0,0
27308,0,0,0,0,0,0,0,0
27309,0,0,0,0,0,0,0,0
27310,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27311,0,0,0,0,0,0,0,0
27312,0,0,0,0,0,0,0,0
27313,0,0,0,0,0,0,0,0
27314,0,0,0,0,0,0,0,0
27315,0,0,0,0,0,0,0,0
27316,0,0,0,0,0,0,0,0
27317,0,0,0,0,0,0,0,0
27318,0,0,0,0,0,0,0,0
27319,0,0,0,0,0,0,0,0
27320,0,0,0,0,0,0,0,0
27321,0,0,0,0,0,0,0,0
27322,0,0,0,0,0,0,0,0
27323,0,0,0,0,0,0,0,0
27324,0,0,0,0,0,0,0,0
27325,0,0,0,0,0,0,0,0
27326,0,0,0,0,0,0,0,0
27327,0,0,0,0,0,0,0,0
27328,0,0,0,0,0,0,0,0
27329,0,0,0,0,0,0,0,0
27330,0,0,0,0,0,0,0,0
27331,0,0,0,0,0,0,0,0
27332,0,0,0,0,0,0,0,0
27333,0,0,0,0,0,0,0,0
27334,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27335,0,0,0,0,0,0,0,0
27336,0,0,0,0,0,0,0,0
27337,0,0,0,0,0,0,0,0
27338,0,0,0,0,0,0,0,0
27339,0,0,0,0,0,0,0,0
27340,0,0,0,0,0,0,0,0
27341,0,0,0,0,0,0,0,0
27342,0,0,0,0,0,0,0,0
27343,0,0,0,0,0,0,0,0
27344,0,0,0,0,0,0,0,0
27345,0,0,0,0,0,0,0,0
27346,0,0,0,0,0,0,0,0
27347,0,0,0,0,0,0,0,0
27348,0,0,0,0,0,0,0,0
27349,0,0,0,0,0,0,0,0
27350,0,0,0,0,0,0,0,0
27351,0,0,0,0,0,0,0,0
27352,0,0,0,0,0,0,0,0
27353,0,0,0,0,0,0,0,0
27354,0,0,0,0,0,0,0,0
27355,0,0,0,0,0,0,0,0
27356,0,0,0,0,0,0,0,0
27357,0,0,0,0,0,0,0,0
27358,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27359,0,0,0,0,0,0,0,0
27360,0,0,0,0,0,0,0,0
27361,0,0,0,0,0,0,0,0
27362,0,0,0,0,0,0,0,0
27363,0,0,0,0,0,0,0,0
27364,0,0,0,0,0,0,0,0
27365,0,0,0,0,0,0,0,0
27366,0,0,0,0,0,0,0,0
27367,0,0,0,0,0,0,0,0
27368,0,0,0,0,0,0,0,0
27369,0,0,0,0,0,0,0,0
27370,0,0,0,0,0,0,0,0
27371,0,0,0,0,0,0,0,0
27372,0,0,0,0,0,0,0,0
27373,0,0,0,0,0,0,0,0
27374,0,0,0,0,0,0,0,0
27375,0,0,0,0,0,0,0,0
27376,0,0,0,0,0,0,0,0
27377,0,0,0,0,0,0,0,0
27378,0,0,0,0,0,0,0,0
27379,0,0,0,0,0,0,0,0
27380,0,0,0,0,0,0,0,0
27381,0,0,0,0,0,0,0,0
27382,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27383,0,0,0,0,0,0,0,0
27384,0,0,0,0,0,0,0,0
27385,0,0,0,0,0,0,0,0
27386,0,0,0,0,0,0,0,0
27387,0,0,0,0,0,0,0,0
27388,0,0,0,0,0,0,0,0
27389,0,0,0,0,0,0,0,0
27390,0,0,0,0,0,0,0,0
27391,0,0,0,0,0,0,0,0
27392,0,0,0,0,0,0,0,0
27393,0,0,0,0,0,0,0,0
27394,0,0,0,0,0,0,0,0
27395,0,0,0,0,0,0,0,0
27396,0,0,0,0,0,0,0,0
27397,0,0,0,0,0,0,0,0
27398,0,0,0,0,0,0,0,0
27399,0,0,0,0,0,0,0,0
27400,0,0,0,0,0,0,0,0
27401,0,0,0,0,0,0,0,0
27402,0,0,0,0,0,0,0,0
27403,0,0,0,0,0,0,0,0
27404,0,0,0,0,0,0,0,0
27405,0,0,0,0,0,0,0,0
27406,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27407,0,0,0,0,0,0,0,0
27408,0,0,0,0,0,0,0,0
27409,0,0,0,0,0,0,0,0
27410,0,0,0,0,0,0,0,0
27411,0,0,0,0,0,0,0,0
27412,0,0,0,0,0,0,0,0
27413,0,0,0,0,0,0,0,0
27414,0,0,0,0,0,0,0,0
27415,0,0,0,0,0,0,0,0
27416,0,0,0,0,0,0,0,0
27417,0,0,0,0,0,0,0,0
27418,0,0,0,0,0,0,0,0
27419,0,0,0,0,0,0,0,0
27420,0,0,0,0,0,0,0,0
27421,0,0,0,0,0,0,0,0
27422,0,0,0,0,0,0,0,0
27423,0,0,0,0,0,0,0,0
27424,0,0,0,0,0,0,0,0
27425,0,0,0,0,0,0,0,0
27426,0,0,0,0,0,0,0,0
27427,0,0,0,0,0,0,0,0
27428,0,0,0,0,0,0,0,0
27429,0,0,0,0,0,0,0,0
27430,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27431,0,0,0,0,0,0,0,0
27432,0,0,0,0,0,0,0,0
27433,0,0,0,0,0,0,0,0
27434,0,0,0,0,0,0,0,0
27435,0,0,0,0,0,0,0,0
27436,0,0,0,0,0,0,0,0
27437,0,0,0,0,0,0,0,0
27438,0,0,0,0,0,0,0,0
27439,0,0,0,0,0,0,0,0
27440,0,0,0,0,0,0,0,0
27441,0,0,0,0,0,0,0,0
27442,0,0,0,0,0,0,0,0
27443,0,0,0,0,0,0,0,0
27444,0,0,0,0,0,0,0,0
27445,0,0,0,0,0,0,0,0
27446,0,0,0,0,0,0,0,0
27447,0,0,0,0,0,0,0,0
27448,0,0,0,0,0,0,0,0
27449,0,0,0,0,0,0,0,0
27450,0,0,0,0,0,0,0,0
27451,0,0,0,0,0,0,0,0
27452,0,0,0,0,0,0,0,0
27453,0,0,0,0,0,0,0,0
27454,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27455,0,0,0,0,0,0,0,0
27456,0,0,0,0,0,0,0,0
27457,0,0,0,0,0,0,0,0
27458,0,0,0,0,0,0,0,0
27459,0,0,0,0,0,0,0,0
27460,0,0,0,0,0,0,0,0
27461,0,0,0,0,0,0,0,0
27462,0,0,0,0,0,0,0,0
27463,0,0,0,0,0,0,0,0
27464,0,0,0,0,0,0,0,0
27465,0,0,0,0,0,0,0,0
27466,0,0,0,0,0,0,0,0
27467,0,0,0,0,0,0,0,0
27468,0,0,0,0,0,0,0,0
27469,0,0,0,0,0,0,0,0
27470,0,0,0,0,0,0,0,0
27471,0,0,0,0,0,0,0,0
27472,0,0,0,0,0,0,0,0
27473,0,0,0,0,0,0,0,0
27474,0,0,0,0,0,0,0,0
27475,0,0,0,0,0,0,0,0
27476,0,0,0,0,0,0,0,0
27477,0,0,0,0,0,0,0,0
27478,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27479,0,0,0,0,0,0,0,0
27480,0,0,0,0,0,0,0,0
27481,0,0,0,0,0,0,0,0
27482,0,0,0,0,0,0,0,0
27483,0,0,0,0,0,0,0,0
27484,0,0,0,0,0,0,0,0
27485,0,0,0,0,0,0,0,0
27486,0,0,0,0,0,0,0,0
27487,0,0,0,0,0,0,0,0
27488,0,0,0,0,0,0,0,0
27489,0,0,0,0,0,0,0,0
27490,0,0,0,0,0,0,0,0
27491,0,0,0,0,0,0,0,0
27492,0,0,0,0,0,0,0,0
27493,0,0,0,0,0,0,0,0
27494,0,0,0,0,0,0,0,0
27495,0,0,0,0,0,0,0,0
27496,0,0,0,0,0,0,0,0
27497,0,0,0,0,0,0,0,0
27498,0,0,0,0,0,0,0,0
27499,0,0,0,0,0,0,0,0
27500,0,0,0,0,0,0,0,0
27501,0,0,0,0,0,0,0,0
27502,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27503,0,0,0,0,0,0,0,0
27504,0,0,0,0,0,0,0,0
27505,0,0,0,0,0,0,0,0
27506,0,0,0,0,0,0,0,0
27507,0,0,0,0,0,0,0,0
27508,0,0,0,0,0,0,0,0
27509,0,0,0,0,0,0,0,0
27510,0,0,0,0,0,0,0,0
27511,0,0,0,0,0,0,0,0
27512,0,0,0,0,0,0,0,0
27513,0,0,0,0,0,0,0,0
27514,0,0,0,0,0,0,0,0
27515,0,0,0,0,0,0,0,0
27516,0,0,0,0,0,0,0,0
27517,0,0,0,0,0,0,0,0
27518,0,0,0,0,0,0,0,0
27519,0,0,0,0,0,0,0,0
27520,0,0,0,0,0,0,0,0
27521,0,0,0,0,0,0,0,0
27522,0,0,0,0,0,0,0,0
27523,0,0,0,0,0,0,0,0
27524,0,0,0,0,0,0,0,0
27525,0,0,0,0,0,0,0,0
27526,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27527,0,0,0,0,0,0,0,0
27528,0,0,0,0,0,0,0,0
27529,0,0,0,0,0,0,0,0
27530,0,0,0,0,0,0,0,0
27531,0,0,0,0,0,0,0,0
27532,0,0,0,0,0,0,0,0
27533,0,0,0,0,0,0,0,0
27534,0,0,0,0,0,0,0,0
27535,0,0,0,0,0,0,0,0
27536,0,0,0,0,0,0,0,0
27537,0,0,0,0,0,0,0,0
27538,0,0,0,0,0,0,0,0
27539,0,0,0,0,0,0,0,0
27540,0,0,0,0,0,0,0,0
27541,0,0,0,0,0,0,0,0
27542,0,0,0,0,0,0,0,0
27543,0,0,0,0,0,0,0,0
27544,0,0,0,0,0,0,0,0
27545,0,0,0,0,0,0,0,0
27546,0,0,0,0,0,0,0,0
27547,0,0,0,0,0,0,0,0
27548,0,0,0,0,0,0,0,0
27549,0,0,0,0,0,0,0,0
27550,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27551,0,0,0,0,0,0,0,0
27552,0,0,0,0,0,0,0,0
27553,0,0,0,0,0,0,0,0
27554,0,0,0,0,0,0,0,0
27555,0,0,0,0,0,0,0,0
27556,0,0,0,0,0,0,0,0
27557,0,0,0,0,0,0,0,0
27558,0,0,0,0,0,0,0,0
27559,0,0,0,0,0,0,0,0
27560,0,0,0,0,0,0,0,0
27561,0,0,0,0,0,0,0,0
27562,0,0,0,0,0,0,0,0
27563,0,0,0,0,0,0,0,0
27564,0,0,0,0,0,0,0,0
27565,0,0,0,0,0,0,0,0
27566,0,0,0,0,0,0,0,0
27567,0,0,0,0,0,0,0,0
27568,0,0,0,0,0,0,0,0
27569,0,0,0,0,0,0,0,0
27570,0,0,0,0,0,0,0,0
27571,0,0,0,0,0,0,0,0
27572,0,0,0,0,0,0,0,0
27573,0,0,0,0,0,0,0,0
27574,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27575,0,0,0,0,0,0,0,0
27576,0,0,0,0,0,0,0,0
27577,0,0,0,0,0,0,0,0
27578,0,0,0,0,0,0,0,0
27579,0,0,0,0,0,0,0,0
27580,0,0,0,0,0,0,0,0
27581,0,0,0,0,0,0,0,0
27582,0,0,0,0,0,0,0,0
27583,0,0,0,0,0,0,0,0
27584,0,0,0,0,0,0,0,0
27585,0,0,0,0,0,0,0,0
27586,0,0,0,0,0,0,0,0
27587,0,0,0,0,0,0,0,0
27588,0,0,0,0,0,0,0,0
27589,0,0,0,0,0,0,0,0
27590,0,0,0,0,0,0,0,0
27591,0,0,0,0,0,0,0,0
27592,0,0,0,0,0,0,0,0
27593,0,0,0,0,0,0,0,0
27594,0,0,0,0,0,0,0,0
27595,0,0,0,0,0,0,0,0
27596,0,0,0,0,0,0,0,0
27597,0,0,0,0,0,0,0,0
27598,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27599,0,0,0,0,0,0,0,0
27600,0,0,0,0,0,0,0,0
27601,0,0,0,0,0,0,0,0
27602,0,0,0,0,0,0,0,0
27603,0,0,0,0,0,0,0,0
27604,0,0,0,0,0,0,0,0
27605,0,0,0,0,0,0,0,0
27606,0,0,0,0,0,0,0,0
27607,0,0,0,0,0,0,0,0
27608,0,0,0,0,0,0,0,0
27609,0,0,0,0,0,0,0,0
27610,0,0,0,0,0,0,0,0
27611,0,0,0,0,0,0,0,0
27612,0,0,0,0,0,0,0,0
27613,0,0,0,0,0,0,0,0
27614,0,0,0,0,0,0,0,0
27615,0,0,0,0,0,0,0,0
27616,0,0,0,0,0,0,0,0
27617,0,0,0,0,0,0,0,0
27618,0,0,0,0,0,0,0,0
27619,0,0,0,0,0,0,0,0
27620,0,0,0,0,0,0,0,0
27621,0,0,0,0,0,0,0,0
27622,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27623,0,0,0,0,0,0,0,0
27624,0,0,0,0,0,0,0,0
27625,0,0,0,0,0,0,0,0
27626,0,0,0,0,0,0,0,0
27627,0,0,0,0,0,0,0,0
27628,0,0,0,0,0,0,0,0
27629,0,0,0,0,0,0,0,0
27630,0,0,0,0,0,0,0,0
27631,0,0,0,0,0,0,0,0
27632,0,0,0,0,0,0,0,0
27633,0,0,0,0,0,0,0,0
27634,0,0,0,0,0,0,0,0
27635,0,0,0,0,0,0,0,0
27636,0,0,0,0,0,0,0,0
27637,0,0,0,0,0,0,0,0
27638,0,0,0,0,0,0,0,0
27639,0,0,0,0,0,0,0,0
27640,0,0,0,0,0,0,0,0
27641,0,0,0,0,0,0,0,0
27642,0,0,0,0,0,0,0,0
27643,0,0,0,0,0,0,0,0
27644,0,0,0,0,0,0,0,0
27645,0,0,0,0,0,0,0,0
27646,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27647,0,0,0,0,0,0,0,0
27648,0,0,0,0,0,0,0,0
27649,0,0,0,0,0,0,0,0
27650,0,0,0,0,0,0,0,0
27651,0,0,0,0,0,0,0,0
27652,0,0,0,0,0,0,0,0
27653,0,0,0,0,0,0,0,0
27654,0,0,0,0,0,0,0,0
27655,0,0,0,0,0,0,0,0
27656,0,0,0,0,0,0,0,0
27657,0,0,0,0,0,0,0,0
27658,0,0,0,0,0,0,0,0
27659,0,0,0,0,0,0,0,0
27660,0,0,0,0,0,0,0,0
27661,0,0,0,0,0,0,0,0
27662,0,0,0,0,0,0,0,0
27663,0,0,0,0,0,0,0,0
27664,0,0,0,0,0,0,0,0
27665,0,0,0,0,0,0,0,0
27666,0,0,0,0,0,0,0,0
27667,0,0,0,0,0,0,0,0
27668,0,0,0,0,0,0,0,0
27669,0,0,0,0,0,0,0,0
27670,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27671,0,0,0,0,0,0,0,0
27672,0,0,0,0,0,0,0,0
27673,0,0,0,0,0,0,0,0
27674,0,0,0,0,0,0,0,0
27675,0,0,0,0,0,0,0,0
27676,0,0,0,0,0,0,0,0
27677,0,0,0,0,0,0,0,0
27678,0,0,0,0,0,0,0,0
27679,0,0,0,0,0,0,0,0
27680,0,0,0,0,0,0,0,0
27681,0,0,0,0,0,0,0,0
27682,0,0,0,0,0,0,0,0
27683,0,0,0,0,0,0,0,0
27684,0,0,0,0,0,0,0,0
27685,0,0,0,0,0,0,0,0
27686,0,0,0,0,0,0,0,0
27687,0,0,0,0,0,0,0,0
27688,0,0,0,0,0,0,0,0
27689,0,0,0,0,0,0,0,0
27690,0,0,0,0,0,0,0,0
27691,0,0,0,0,0,0,0,0
27692,0,0,0,0,0,0,0,0
27693,0,0,0,0,0,0,0,0
27694,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27695,0,0,0,0,0,0,0,0
27696,0,0,0,0,0,0,0,0
27697,0,0,0,0,0,0,0,0
27698,0,0,0,0,0,0,0,0
27699,0,0,0,0,0,0,0,0
27700,0,0,0,0,0,0,0,0
27701,0,0,0,0,0,0,0,0
27702,0,0,0,0,0,0,0,0
27703,0,0,0,0,0,0,0,0
27704,0,0,0,0,0,0,0,0
27705,0,0,0,0,0,0,0,0
27706,0,0,0,0,0,0,0,0
27707,0,0,0,0,0,0,0,0
27708,0,0,0,0,0,0,0,0
27709,0,0,0,0,0,0,0,0
27710,0,0,0,0,0,0,0,0
27711,0,0,0,0,0,0,0,0
27712,0,0,0,0,0,0,0,0
27713,0,0,0,0,0,0,0,0
27714,0,0,0,0,0,0,0,0
27715,0,0,0,0,0,0,0,0
27716,0,0,0,0,0,0,0,0
27717,0,0,0,0,0,0,0,0
27718,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27719,0,0,0,0,0,0,0,0
27720,0,0,0,0,0,0,0,0
27721,0,0,0,0,0,0,0,0
27722,0,0,0,0,0,0,0,0
27723,0,0,0,0,0,0,0,0
27724,0,0,0,0,0,0,0,0
27725,0,0,0,0,0,0,0,0
27726,0,0,0,0,0,0,0,0
27727,0,0,0,0,0,0,0,0
27728,0,0,0,0,0,0,0,0
27729,0,0,0,0,0,0,0,0
27730,0,0,0,0,0,0,0,0
27731,0,0,0,0,0,0,0,0
27732,0,0,0,0,0,0,0,0
27733,0,0,0,0,0,0,0,0
27734,0,0,0,0,0,0,0,0
27735,0,0,0,0,0,0,0,0
27736,0,0,0,0,0,0,0,0
27737,0,0,0,0,0,0,0,0
27738,0,0,0,0,0,0,0,0
27739,0,0,0,0,0,0,0,0
27740,0,0,0,0,0,0,0,0
27741,0,0,0,0,0,0,0,0
27742,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27743,0,0,0,0,0,0,0,0
27744,0,0,0,0,0,0,0,0
27745,0,0,0,0,0,0,0,0
27746,0,0,0,0,0,0,0,0
27747,0,0,0,0,0,0,0,0
27748,0,0,0,0,0,0,0,0
27749,0,0,0,0,0,0,0,0
27750,0,0,0,0,0,0,0,0
27751,0,0,0,0,0,0,0,0
27752,0,0,0,0,0,0,0,0
27753,0,0,0,0,0,0,0,0
27754,0,0,0,0,0,0,0,0
27755,0,0,0,0,0,0,0,0
27756,0,0,0,0,0,0,0,0
27757,0,0,0,0,0,0,0,0
27758,0,0,0,0,0,0,0,0
27759,0,0,0,0,0,0,0,0
27760,0,0,0,0,0,0,0,0
27761,0,0,0,0,0,0,0,0
27762,0,0,0,0,0,0,0,0
27763,0,0,0,0,0,0,0,0
27764,0,0,0,0,0,0,0,0
27765,0,0,0,0,0,0,0,0
27766,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27767,0,0,0,0,0,0,0,0
27768,0,0,0,0,0,0,0,0
27769,0,0,0,0,0,0,0,0
27770,0,0,0,0,0,0,0,0
27771,0,0,0,0,0,0,0,0
27772,0,0,0,0,0,0,0,0
27773,0,0,0,0,0,0,0,0
27774,0,0,0,0,0,0,0,0
27775,0,0,0,0,0,0,0,0
27776,0,0,0,0,0,0,0,0
27777,0,0,0,0,0,0,0,0
27778,0,0,0,0,0,0,0,0
27779,0,0,0,0,0,0,0,0
27780,0,0,0,0,0,0,0,0
27781,0,0,0,0,0,0,0,0
27782,0,0,0,0,0,0,0,0
27783,0,0,0,0,0,0,0,0
27784,0,0,0,0,0,0,0,0
27785,0,0,0,0,0,0,0,0
27786,0,0,0,0,0,0,0,0
27787,0,0,0,0,0,0,0,0
27788,0,0,0,0,0,0,0,0
27789,0,0,0,0,0,0,0,0
27790,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27791,0,0,0,0,0,0,0,0
27792,0,0,0,0,0,0,0,0
27793,0,0,0,0,0,0,0,0
27794,0,0,0,0,0,0,0,0
27795,0,0,0,0,0,0,0,0
27796,0,0,0,0,0,0,0,0
27797,0,0,0,0,0,0,0,0
27798,0,0,0,0,0,0,0,0
27799,0,0,0,0,0,0,0,0
27800,0,0,0,0,0,0,0,0
27801,0,0,0,0,0,0,0,0
27802,0,0,0,0,0,0,0,0
27803,0,0,0,0,0,0,0,0
27804,0,0,0,0,0,0,0,0
27805,0,0,0,0,0,0,0,0
27806,0,0,0,0,0,0,0,0
27807,0,0,0,0,0,0,0,0
27808,0,0,0,0,0,0,0,0
27809,0,0,0,0,0,0,0,0
27810,0,0,0,0,0,0,0,0
27811,0,0,0,0,0,0,0,0
27812,0,0,0,0,0,0,0,0
27813,0,0,0,0,0,0,0,0
27814,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
27815,0,0,0,0,0,0,0,0
27816,0,0,0,0,0,0,0,0
27817,-0.067526688,0.0000005,-0.0674273,0.0000005,0,0,0,0
27818,0,0,0,0,0,0,0,0
27819,0,0,0,0,0,0,0,0
27820,0,0,0,0,0,0,0,0
27821,0,0,0,0,0,0,0,0
27822,0.115556463,0,0.120674,0,0,0,0,0
27823,-0.123105585,0,-0.103762,0,0,0,0,0
27824,0,0,0,0,0,0,0,0
27825,-0.023486501,0.0799781,-0.0245923,0.0667629,0,0,0,0
27826,0,0,0,0,0,0,0,0
27827,0,0,0,0,0,0,0,0
27828,-0.15133021,0,-0.1334277,0,0,0,0,0
27829,0,0,0,0,0,0,0,0
27830,0,0,0,0,0,0,0,0
27831,0.003169004,0.8132751,0.007751,0.5634439,0,0,0,0
27832,-0.043966075,0.0010432,-0.0362724,0.0068415,0,0,0,0
27833,0,0,0,0,0,0,0,0
27834,0.188878691,0,0.2054621,0,0,0,0,0
27835,-0.067473407,0.0000005,-0.0593572,0.0000095,0,0,0,0
27836,-0.023517721,0.0795778,-0.0396462,0.0031146,0,0,0,0
27837,0,0,0,0,0,0,0,0
27838,-0.019427749,0.1475644,-0.0303363,0.0237196,0,0,0,0
27839,0,0,0,0,0,0,0,0
27840,0,0,0,0,0,0,0,0
27841,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
27842,0,0,0,0,0,0,0,0
27843,0,0,0,0,0,0,0,0
27844,-0.129317618,0,-0.1088629,0,0,0,0,0
27845,-0.082499844,0,-0.0695367,0.0000002,0,0,0,0
27846,0,0,0,0,0,0,0,0
27847,-0.04446785,0.000913,-0.0398064,0.0029959,0,0,0,0
27848,0,0,0,0,0,0,0,0
27849,-0.00320981,0.8109159,-0.0055306,0.6801734,0,0,0,0
27850,0,0,0,0,0,0,0,0
27851,0.014010809,0.2963234,-0.0020473,0.8787149,0,0,0,0
27852,-0.108446372,0,-0.1053219,0,0,0,0,0
27853,0.012994659,0.3327444,0.0149759,0.2642966,0,0,0,0
27854,-0.210317276,0,-0.2084137,0,0,0,0,0
27855,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
27856,-0.020915895,0.1189629,-0.0154562,0.2492789,0,0,0,0
27857,-0.089563798,0,-0.0732098,0,0,0,0,0
27858,0.390773952,0,0.3389778,0,1,0,1,0
27859,-0.105782031,0,-0.0782638,0,0,0,0,0
27860,-0.01973829,0.1411989,-0.0209363,0.118603,0,0,0,0
27861,0,0,0,0,0,0,0,0
27862,-0.059783519,0.0000082,-0.0997765,0,0,0,0,0
27863,0,0,0,0,0,0,0,0
27864,0,0,0,0,0,0,0,0
27865,-0.307127466,0,-0.3064322,0,0,1,0,1
27866,0,0,0,0,0,0,0,0
27867,-0.015680184,0.2424851,-0.0285516,0.0332929,0,0,0,0
27868,0.024880218,0.0636334,0.0257704,0.0547168,0,0,0,0
27869,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
27870,-0.075544857,0,-0.0631934,0.0000024,0,0,0,0
27871,-0.000898939,0.9465796,0.0036116,0.7877831,0,0,0,0
27872,0,0,0,0,0,0,0,0
27873,-0.105715679,0,-0.0953174,0,0,0,0,0
27874,0,0,0,0,0,0,0,0
27875,-0.012946001,0.3345581,-0.0202151,0.1318392,0,0,0,0
27876,-0.051664597,0.0001165,-0.0425883,0.0014944,0,0,0,0
27877,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
27878,-0.045032804,0.0007844,-0.0423739,0.0015789,0,0,0,0
27879,-0.092771797,0,-0.0771552,0,0,0,0,0
27880,-0.000168585,0.9899744,-0.0055495,0.6791404,0,0,0,0
